Date,Open,High,Low,Close,Adj Close,Volume
2024-05-10,131.53,134.4,131.53,133.28,131.36,16300000
2024-05-09,131.78,132.16,130.2,130.57,128.69,12170000
2024-05-08,129.35,133.79,128.85,132.54,130.63,13918000
2024-05-07,131.64,131.9,129.68,130.31,128.43,12413000
2024-05-06,128.62,131.08,127.51,131.03,129.14,16287000
2024-05-03,125.9,128.39,124.71,127.81,125.97,24898000
2024-05-02,125.63,126.44,122.33,123.86,122.07,29480000
2024-05-01,127.83,129.24,124.14,124.29,122.5,30958000
2024-04-30,132.89,134.84,129.9,130.03,128.15,22113000
2024-04-29,134.41,135.3,132.57,133.86,131.93,13372000
2024-04-26,131.0,135.58,130.31,134.41,132.47,24100000
2024-04-25,127.25,130.8,125.7,129.44,127.58,30410000
2024-04-24,126.39,128.56,124.5,125.68,123.87,20108000
2024-04-23,122.82,125.79,122.8,124.92,123.12,22025000
2024-04-22,122.45,123.32,120.05,122.45,120.68,25162000
2024-04-19,125.9,126.0,119.76,120.47,118.74,44797000
2024-04-18,128.8,129.26,125.55,125.9,124.09,24888000
2024-04-17,134.31,134.7,128.14,128.26,126.42,24718000
2024-04-16,131.54,133.63,131.1,132.91,130.99,18923000
2024-04-15,137.0,137.0,130.6,131.07,129.18,24370000
2024-04-12,135.2,136.65,133.66,134.41,132.47,27823000
2024-04-11,133.27,139.19,132.37,138.25,136.26,31713000
2024-04-10,132.3,133.57,131.55,132.24,130.33,17467000
2024-04-09,135.74,135.95,130.86,133.41,131.49,17986000
2024-04-08,133.37,134.25,131.57,133.61,131.69,17139000
2024-04-05,132.6,136.12,131.42,133.94,132.01,19438000
2024-04-04,138.53,140.4,131.5,131.75,129.85,27014000
2024-04-03,132.8,137.68,132.53,136.32,134.36,28650000
2024-04-02,131.58,134.24,130.34,133.88,131.95,24694000
2024-04-01,132.57,136.3,132.54,135.03,133.08,17252000
2024-03-28,131.79,133.01,131.15,132.54,130.63,19856000
2024-03-27,135.0,135.0,129.6,131.87,129.97,25583000
2024-03-26,136.47,137.99,133.05,133.15,131.23,23522000
2024-03-25,134.5,135.84,133.75,135.16,133.21,21237000
2024-03-22,135.0,137.62,134.62,135.35,133.4,38624000
2024-03-21,132.83,140.36,131.6,134.8,132.86,72468000
2024-03-20,123.9,128.8,122.66,127.6,125.76,40946000
2024-03-19,121.69,124.03,120.4,123.8,121.5,24491000
2024-03-18,125.4,126.29,123.17,123.72,121.43,25737000
2024-03-15,125.35,126.74,123.01,123.55,121.25,88823000
2024-03-14,126.25,127.31,124.77,126.23,123.88,38029000
2024-03-13,128.29,128.29,125.24,125.79,123.45,37838000
2024-03-12,130.7,130.78,125.93,129.19,126.79,42789000
2024-03-11,127.79,129.9,125.26,129.31,126.91,31105000
2024-03-08,139.43,141.3,130.16,130.87,128.44,74025000
2024-03-07,138.2,141.43,137.29,140.7,138.09,62832000
